,tactic,url
0,329137,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]
0,330512,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330512,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547227&PluID=0&ord=[timestamp]&rtu=-1
0,330511,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547214&PluID=0&ord=[timestamp]&rtu=-1
0,330511,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,314823,http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,337243,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,336231,https://servedby.flashtalking.com/imp/4/59563;1723580;201;pixel;ClearTrade;ClearTradeExploreNativeSpringMustGetBlog1x1/?cachebuster=[CACHEBUSTER]
0,336420,https://servedby.flashtalking.com/imp/4/59564;1743158;201;pixel;ClearTrade;ClearTradeEngageNativeIMGoldRewardsSpringMustGetBlog1x1/?cachebuster=[CACHEBUSTER]
0,330511,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547206&PluID=0&ord=[timestamp]&rtu=-1
0,330511,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331635,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331635,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706726&PluID=0&ord=[timestamp]&rtu=-1
0,333408,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ENT20987&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp215153&cr=crv991765&pc=plc19786644&r=[timestamp]
0,339020,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,332455,https://magnetic.domdex.com/aclk?mp=12&n=10355&c=104981&b=115549&sz=88x31&s=${REFERER_URL_ENC}&id=${AUCTION_ID}&a=${PRICE_PAID}&qe=http%3A%2F%2Flogodesign.tailorbrands.com%2Fmagnetic%2F
0,335395,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,324633,https://servedby.flashtalking.com/imp/4/42262;1271001;201;redirect;AXM;ViatorViator2015AXMProgrammaticNativeDesktop2015RONJumping2BucketlistImagetextSSUS/?cachebuster=[RANDOM_NUMBER]
0,335733,https://servedby.flashtalking.com/imp/8/58680;1695500;201;pixel;Varick;displaylandingpagenativecontentweomobile1200x1200/?cachebuster=[CACHEBUSTER]
0,330512,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330512,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547201&PluID=0&ord=[timestamp]&rtu=-1
0,334511,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]
0,328410,https://servedby.flashtalking.com/imp/3/53232;1446171;201;pixel;Choicestream;1x1ElectricSafetyFamilyBrandingNativeBTA2554GeotargetedJacksonvilleDMA/?cachebuster=${CACHEBUSTER}
0,328410,http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&bid1=${BID_PRICE}&city=${USER_CITY}&cp=${CP_ID}&cr=${CREATIVE_ID}&dc=${DATACENTER}&ecp=${ECP}&invs=${INV_SOURCE_ID}&ip=${USER_IP}&li=${CPG_ID}&pc=${POSTAL_CODE}&pi=${TAG_ID}&pr=${PRICE_PAID}&r=${CACHEBUSTER}&ref=${REFERER_URL_ENC}&rp=${RESERVE_PRICE}&sid=${SELLER_MEMBER_ID}&st=${USER_STATE}&uid=${USER_ID}&vid=${VENUE_ID}
0,333775,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]
0,315578,http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,330512,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330512,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547210&PluID=0&ord=[timestamp]&rtu=-1
0,339551,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,322679,http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&bid1=${BID_PRICE}&carid=${CARRIER_ID}&city=${USER_CITY}&cp=${CP_ID}&cr=${CREATIVE_ID}&dappleida=${DEVICE_APPLE_IDA}&dc=${DATACENTER}&dmd5=${DEVICE_MD5}&dmodelid=${DEVICE_MODEL_ID}&dodin=${DEVICE_ODIN}&dopenudid=${DEVICE_OPENUDID}&dsha1=${DEVICE_SHA1}&ecp=${ECP}&ext_app_id=${EXT_APP_ID}&glat=${GEO_LAT}&glon=${GEO_LON}&invs=${INV_SOURCE_ID}&ip=${USER_IP}&li=${CPG_ID}&pc=${POSTAL_CODE}&pi=${TAG_ID}&pr=${PRICE_PAID}&r=${CACHEBUSTER}&ref=${REFERER_URL_ENC}&rp=${RESERVE_PRICE}&sid=${SELLER_MEMBER_ID}&st=${USER_STATE}&suptype=${SUPPLY_TYPE}&uid=${USER_ID}&vid=${VENUE_ID}
0,329235,https://match.rundsp.com/witness/impression.gif?p=94274&a=65568
0,328549,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]
0,322764,http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,329208,https://match.rundsp.com/witness/impression.gif?p=94274&a=65568
0,337741,http://servedby.flashtalking.com/imp/3/60926;1780426;201;pixel;Choicestream;1x1NativeBrandingGreenTipsDebateBTA2554GeotargetedJacksonvilleDMA/?cachebuster=${CACHEBUSTER}
0,337741,http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&bid1=${BID_PRICE}&city=${USER_CITY}&cp=${CP_ID}&cr=${CREATIVE_ID}&dc=${DATACENTER}&ecp=${ECP}&invs=${INV_SOURCE_ID}&ip=${USER_IP}&li=${CPG_ID}&pc=${POSTAL_CODE}&pi=${TAG_ID}&pr=${PRICE_PAID}&r=${CACHEBUSTER}&ref=${REFERER_URL_ENC}&rp=${RESERVE_PRICE}&sid=${SELLER_MEMBER_ID}&st=${USER_STATE}&uid=${USER_ID}&vid=${VENUE_ID}
0,339773,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&glon=${GEO_LON}&glat=${GEO_LAT}&ext_app_id=${EXT_APP_ID}&dmd5=${DEVICE_MD5}&dsha1=${DEVICE_SHA1}&dopenudid=${DEVICE_OPENUDID}&dodin=${DEVICE_ODIN}&dappleida=${DEVICE_APPLE_IDA}&dmakeid=${DEVICE_MAKE_ID}&dmodelid=${DEVICE_MODEL_ID}&carid=${CARRIER_ID}&suptype=${SUPPLY_TYPE}&r=${CACHEBUSTER}
0,314184,http://servedby.flashtalking.com/imp/8/41606;1111860;201;pixel;Magnetic;MGNativeTestAddedValue/?cachebuster=${CACHEBUSTER}&url=http://b.scorecardresearch.com/p?c1=3&c2=6035050&c3=41606&c4=50126&c5=1111860&c6=&c10=1&c11=${SITEID}&c13=1x1&c16=gen&cj=1&ax_fwd=1&rn=${CACHEBUSTER}&
0,330776,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330776,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706723&PluID=0&ord=[timestamp]&rtu=-1
0,324243,http://log.dmtry.com/redir/1/2495/4052/954080/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,324249,http://log.dmtry.com/redir/1/2495/4052/954086/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,332391,https://log.dmtry.com/redir/1/2636/3573/1139345/0/1/137/0/931/1.ver?at=i&d=PxImp
0,314183,http://servedby.flashtalking.com/imp/8/41606;1111860;201;pixel;Magnetic;MGNativeTestAddedValue/?cachebuster=${CACHEBUSTER}&url=http://b.scorecardresearch.com/p?c1=3&c2=6035050&c3=41606&c4=50126&c5=1111860&c6=&c10=1&c11=${SITEID}&c13=1x1&c16=gen&cj=1&ax_fwd=1&rn=${CACHEBUSTER}&
0,314183,http://servedby.flashtalking.com/imp/8/41606;1111860;201;pixel;Magnetic;MGNativeTestAddedValue/?cachebuster=${CACHEBUSTER}&url=http://b.scorecardresearch.com/p?c1=3&c2=6035050&c3=41606&c4=50126&c5=1111860&c6=&c10=1&c11=${SITEID}&c13=1x1&c16=gen&cj=1&ax_fwd=1&rn=${CACHEBUSTER}&
0,336989,http://servedby.flashtalking.com/imp/8/59504;1761066;201;pixel;TripleLift;TripleLiftProspectingBranded1x1/?cachebuster=[CACHEBUSTER]
0,337274,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,323670,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323670,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547218&PluID=0&ord=[timestamp]&rtu=-1
0,329222,https://match.rundsp.com/witness/impression.gif?p=94274&a=65568
0,323671,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547227&PluID=0&ord=[timestamp]&rtu=-1
0,323671,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,329091,http://servedby.flashtalking.com/imp/4/42262;1271005;201;redirect;AXM;ViatorViator2015AXMProgrammaticNativeDesktop2015RONZiplineBucketlistImagetextSSUS/?cachebuster=[CACHEBUSTER]&url=https://tagman.viator.com/viator/tman.cgi?tmad=i&tmcampid=55&tmtag=image
0,322834,"http://servedby.flashtalking.com/imp/4/46838;1216004;201;pixel;ClearTrade;ClearTradeNativeMobileBlogHowtoStyleSlides1x1/?cachebuster=[CACHEBUSTER]""/>"
0,337244,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,336231,https://servedby.flashtalking.com/imp/4/59563;1723580;201;pixel;ClearTrade;ClearTradeExploreNativeSpringMustGetBlog1x1/?cachebuster=[CACHEBUSTER]
0,330841,https://ohlone.vizu.com/a.gif?vzcid=29700&vzadid=custom_parkerhouserolls&vzsid=audiencetrader&ord=[RANDOM_NUMBER]
0,330773,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330773,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547206&PluID=0&ord=[timestamp]&rtu=-1
0,335392,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,336417,https://servedby.flashtalking.com/imp/4/59563;1723590;201;pixel;ClearTrade;ClearTradeExploreNativeGetAwayEssentialsSpringBlog1x1/?cachebuster=[CACHEBUSTER]
0,337239,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,330772,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330772,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547214&PluID=0&ord=[timestamp]&rtu=-1
0,337241,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,327016,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14829183&PluID=0&ord=[timestamp]&rtu=-1
0,323676,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323676,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706726&PluID=0&ord=[timestamp]&rtu=-1
0,323675,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323675,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706729&PluID=0&ord=[timestamp]&rtu=-1
0,331636,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331636,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706683&PluID=0&ord=[timestamp]&rtu=-1
0,324470,http://ohlone.vizu.com/a.gif?vzcid=25232&vzadid=magnetic&vzsid=magnetic&vzwc=problemsolution&ord=[RANDOM]
0,334505,https://ohlone.vizu.com/a.gif?vzcid=27596&vzadid=hxnative&vzsid=hx&ord=[RANDOM]
0,327026,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14829278&PluID=0&ord=[timestamp]&rtu=-1
0,330774,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330774,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706714&PluID=0&ord=[timestamp]&rtu=-1
0,330772,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547206&PluID=0&ord=[timestamp]&rtu=-1
0,330772,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,336231,https://servedby.flashtalking.com/imp/4/59563;1723580;201;pixel;ClearTrade;ClearTradeExploreNativeSpringMustGetBlog1x1/?cachebuster=[CACHEBUSTER]
0,323672,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,323672,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547223&PluID=0&ord=[timestamp]&rtu=-1
0,337697,https://log.dmtry.com/redir/1/2495/3850/1248587/0/1/160/0/971/1.ver?at=i&d=PxImp&img=1
0,322580,"https://servedby.flashtalking.com/imp/4/46838;1205845;201;pixel;ClearTrade;ClearTradeNativeTabletBlogSandalShop1x1/?cachebuster=[CACHEBUSTER]""/>"
0,322579,"https://servedby.flashtalking.com/imp/4/46838;1205846;201;pixel;ClearTrade;ClearTradeNativeDesktopBlogSandalShop1x1/?cachebuster=[CACHEBUSTER]""/>"
0,339774,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,331635,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331635,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706726&PluID=0&ord=[timestamp]&rtu=-1
0,324109,https://match.rundsp.com/witness/impression.gif?p=87656&a=59227
0,337240,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,335392,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,339605,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,315224,"https://servedby.flashtalking.com/imp/4/46838;1179812;201;pixel;ClearTrade;ClearTradeNativeDesktopPinterestSpringIntoStyle1x1/?cachebuster=[CACHEBUSTER]""/>"
0,331634,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331634,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706683&PluID=0&ord=[timestamp]&rtu=-1
0,324866,"https://ohlone.vizu.com/a.gif?vzcid=25820&vzadid=exposed&vzsid=vivaki&ord=[RANDOM]"" style=""display:none"
0,330770,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330770,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547227&PluID=0&ord=[timestamp]&rtu=-1
0,330776,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,330776,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706694&PluID=0&ord=[timestamp]&rtu=-1
0,336451,"https://servedby.flashtalking.com/imp/4/59564;1749755;201;pixel;ClearTrade;ClearTradeEngageNativeNIMGoldRewardsGetAwayEssentialsSpringBlog1x1/?cachebuster=[CACHEBUSTER]"""
0,331634,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331634,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706694&PluID=0&ord=[timestamp]&rtu=-1
0,339563,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,336986,http://servedby.flashtalking.com/imp/8/59504;1761071;201;pixel;TripleLift;TripleLiftContextualBranded1x1/?cachebuster=[CACHEBUSTER]
0,328122,https://secure-us.imrworldwide.com/cgi-bin/m?ci=ENT9483&am=4&ep=1&at=view&rt=banner&st=image&ca=cmp143145&cr=%%TTD_CREATIVEID%%&pc=%%TTD_ADGROUPID%%&r=%%TTD_CACHEBUSTER%%
0,322676,http://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&bid1=${BID_PRICE}&carid=${CARRIER_ID}&city=${USER_CITY}&cp=${CP_ID}&cr=${CREATIVE_ID}&dappleida=${DEVICE_APPLE_IDA}&dc=${DATACENTER}&dmd5=${DEVICE_MD5}&dmodelid=${DEVICE_MODEL_ID}&dodin=${DEVICE_ODIN}&dopenudid=${DEVICE_OPENUDID}&dsha1=${DEVICE_SHA1}&ecp=${ECP}&ext_app_id=${EXT_APP_ID}&glat=${GEO_LAT}&glon=${GEO_LON}&invs=${INV_SOURCE_ID}&ip=${USER_IP}&li=${CPG_ID}&pc=${POSTAL_CODE}&pi=${TAG_ID}&pr=${PRICE_PAID}&r=${CACHEBUSTER}&ref=${REFERER_URL_ENC}&rp=${RESERVE_PRICE}&sid=${SELLER_MEMBER_ID}&st=${USER_STATE}&suptype=${SUPPLY_TYPE}&uid=${USER_ID}&vid=${VENUE_ID}
0,327030,https://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=14829303&PluID=0&ord=[timestamp]&rtu=-1
0,339554,https://api.choicestream.com/instr/crunch/apnxs/imp?au=${AUCTION_ID}&cr=${CREATIVE_ID}&li=${CPG_ID}&cp=${CP_ID}&uid=${USER_ID}&ecp=${ECP}&rp=${RESERVE_PRICE}&bid1=${BID_PRICE}&pr=${PRICE_PAID}&invs=${INV_SOURCE_ID}&pi=${TAG_ID}&vid=${VENUE_ID}&sid=${SELLER_MEMBER_ID}&ip=${USER_IP}&pc=${POSTAL_CODE}&dc=${DATACENTER}&city=${USER_CITY}&st=${USER_STATE}&ref=${REFERER_URL_ENC}&r=${CACHEBUSTER}
0,330513,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547218&PluID=0&ord=[timestamp]&rtu=-1
0,330513,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,337240,https://secure-gl.imrworldwide.com/cgi-bin/m?ci=ent120249&am=3&ep=1&at=view&rt=banner&st=image&ca=cmp226418&cr=crv976059&pc=plc19475245&r=[timestamp]
0,331634,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331634,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706694&PluID=0&ord=[timestamp]&rtu=-1
0,331636,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331636,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706726&PluID=0&ord=[timestamp]&rtu=-1
0,324244,http://log.dmtry.com/redir/1/2495/4052/954083/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,331634,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
0,331634,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13706679&PluID=0&ord=[timestamp]&rtu=-1
0,315240,"https://servedby.flashtalking.com/imp/4/46838;1179814;201;pixel;ClearTrade;ClearTradeNativeTabletBlog4SpringLooks1x1/?cachebuster=[CACHEBUSTER]""/>"
0,324242,http://log.dmtry.com/redir/1/2495/4052/954082/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,314924,https://ohlone.vizu.com/a.gif?vzcid=19761&vzadid=triplelift&vzsid=accuen&ord=[RANDOM]
0,324247,http://log.dmtry.com/redir/1/2495/4052/954086/0/1/153/0/959/1.ver?at=i&d=PxImp&img=1
0,337697,https://log.dmtry.com/redir/1/2495/3850/1248592/0/1/160/0/971/1.ver?at=i&d=PxImp&img=1
0,322833,"http://servedby.flashtalking.com/imp/4/46838;1216006;201;pixel;ClearTrade;ClearTradeNativeDesktopBlogHowtoStyleSlides1x1/?cachebuster=[CACHEBUSTER]""/>"
0,330513,http://bs.serving-sys.com/BurstingPipe/adServer.bs?cn=tf&c=19&mc=imp&pli=13547239&PluID=0&ord=[timestamp]&rtu=-1
0,330513,http://ohlone.vizu.com/a.gif?vzcid=22747&vzadid=nativeunit&vzsid=triplelift&vzwc=none&ord=[RANDOM]
